open_time,open,high,low,close,volume,ma10,ma20,ma50,ma100,ma200,body,body_pct,is_red,is_green,upper_wick,lower_wick,total_range,range_pct,returns,volatility_20,above_ma20,above_ma50,ma_trend_up,ma_trend_down,future_return_24h,future_max_24h,future_gain_24h
2025-02-24 00:00:00,0.24285,0.24397,0.24215,0.24238,21738700.0,0.241885,0.243475,0.243997,0.248344,0.254044,0.0004699999999999982,0.19353510397364554,True,False,0.0011199999999999821,0.00023000000000000798,0.0018199999999999883,0.7494338068766679,-0.19353510397364104,0.44595929710478976,False,False,False,True,-13.449954616717552,0.24264,0.10726957669774011
2025-02-24 01:00:00,0.24238,0.24264,0.23835,0.23941,47141900.0,0.241751,0.243235,0.243992,0.248221,0.25388,0.0029700000000000004,1.2253486261242679,True,False,0.00025999999999998247,0.0010600000000000054,0.004289999999999988,1.769948015512826,-1.2253486261242674,0.5188165631841372,False,False,False,True,-12.476504740821193,0.23963,0.09189256923269619
2025-02-24 02:00:00,0.2394,0.23963,0.23501,0.23528,86356000.0,0.241131,0.242755,0.243876,0.248036,0.253682,0.0041200000000000125,1.7209690893901473,True,False,0.00023000000000000798,0.00026999999999999247,0.004620000000000013,1.929824561403514,-1.7250741405956393,0.6250635333299669,False,False,False,True,-9.516320979258753,0.23528,0.0
2025-02-24 03:00:00,0.23527,0.23528,0.22805,0.23025,198659000.0,0.239892,0.241921,0.243617,0.247791,0.253478,0.005019999999999997,2.1337187061673806,True,False,9.999999999982245e-06,0.0022000000000000075,0.0072299999999999864,3.073064989161383,-2.1378782726963474,0.7131614985189986,False,False,False,True,-8.642779587404991,0.23391,1.5895765472312688
2025-02-24 04:00:00,0.23026,0.23087,0.22646,0.22995,109480000.0,0.23869,0.241089,0.243377,0.247525,0.253277,0.0003100000000000047,0.13463041778858886,True,False,0.0006099999999999994,0.003489999999999993,0.004409999999999997,1.9152262659602177,-0.13029315960912946,0.7134589432572686,False,False,False,True,-9.60208741030658,0.23391,1.722113502935429
2025-02-24 05:00:00,0.22995,0.23345,0.22909,0.23285,44498700.0,0.237853,0.240439,0.243198,0.247303,0.253082,0.0029000000000000137,1.2611437268971575,False,True,0.0005999999999999894,0.0008599999999999997,0.004360000000000003,1.8960643618177877,1.2611437268971626,0.7990374200019282,False,False,False,True,-8.718058836160624,0.23391,0.4552286879965666
2025-02-24 06:00:00,0.23284,0.23354,0.23165,0.23281,34044900.0,0.236981,0.239806,0.242999,0.24707,0.25289,3.0000000000002247e-05,0.012884384126439722,True,False,0.0007000000000000062,0.0011599999999999944,0.0018900000000000028,0.8117161999656428,-0.017178441056475702,0.8007134365898033,False,False,False,True,-10.22722391649843,0.23391,0.4724882951763316
2025-02-24 07:00:00,0.23281,0.23391,0.23273,0.23324,21374700.0,0.236084,0.239238,0.24278,0.246845,0.252698,0.0004300000000000137,0.18469996993256893,False,True,0.0006700000000000039,7.999999999999674e-05,0.0011800000000000144,0.5068510802800629,0.18469996993257798,0.8064692176789019,False,False,False,True,-12.6007545875493,0.2333,0.02572457554450544
2025-02-24 08:00:00,0.23324,0.2333,0.22825,0.22946,83667200.0,0.234848,0.238523,0.242492,0.246584,0.252481,0.0037800000000000056,1.620648259303724,True,False,6.0000000000004494e-05,0.0012099999999999889,0.005049999999999999,2.165151774995712,-1.6206482593037252,0.8640452528440627,False,False,False,True,-10.803625904297043,0.23254,1.3422818791946307
2025-02-24 09:00:00,0.22946,0.23223,0.2291,0.2303,30473100.0,0.233593,0.237795,0.24222,0.24633,0.252268,0.0008400000000000074,0.3660768761439935,False,True,0.0019299999999999873,0.0003599999999999992,0.003129999999999994,1.3640721694412943,0.36607687614398365,0.8595932114701957,False,False,False,True,-12.570560138949194,0.23254,0.9726443768996925
2025-02-24 10:00:00,0.2303,0.23096,0.2273,0.22996,68698800.0,0.232351,0.237118,0.241953,0.246084,0.252065,0.00034000000000000696,0.1476335214937069,True,False,0.0006599999999999939,0.0026599999999999957,0.0036599999999999966,1.5892314372557517,-0.14763352149370634,0.857914806181512,False,False,False,True,-11.741172377804832,0.23254,1.1219342494346838
2025-02-24 11:00:00,0.22995,0.23161,0.2287,0.23132,25594700.0,0.231542,0.236647,0.241697,0.245851,0.251866,0.00137000000000001,0.595781691672107,False,True,0.00029000000000001247,0.0012500000000000011,0.0029100000000000237,1.265492498369221,0.5914072012523919,0.8549670936713827,False,False,False,True,-10.686494898841426,0.23254,0.5274079197648275
2025-02-24 12:00:00,0.23131,0.23133,0.22994,0.23057,20498000.0,0.231071,0.236101,0.241439,0.245615,0.251662,0.0007399999999999907,0.31991699450952865,True,False,2.0000000000020002e-05,0.0006299999999999917,0.0013900000000000023,0.6009251653625016,-0.32422618018329574,0.8471572192845093,False,False,False,True,-9.532896734180508,0.23254,0.8544043023810554
2025-02-24 13:00:00,0.23057,0.23254,0.22931,0.23017,36154200.0,0.231063,0.235478,0.241162,0.245386,0.251452,0.0003999999999999837,0.17348310708244077,True,False,0.0019699999999999995,0.0008599999999999997,0.003229999999999983,1.400876089690759,-0.17348310708243941,0.8308632853355656,False,False,False,True,-10.448798713994012,0.23086,0.29977842464265375
2025-02-24 14:00:00,0.23016,0.23086,0.22439,0.22525,102554000.0,0.230593,0.234642,0.24078,0.245088,0.251223,0.004909999999999998,2.1332985749044133,True,False,0.0007000000000000062,0.0008599999999999997,0.0064700000000000035,2.8110879388251666,-2.137550506147634,0.9309717408632282,False,False,False,True,-10.4772475027747,0.2283,1.3540510543840165
2025-02-24 15:00:00,0.22525,0.22752,0.22236,0.22546,134455000.0,0.229854,0.233854,0.240421,0.244791,0.251002,0.00020999999999998797,0.09322974472807456,False,True,0.0020600000000000063,0.0028900000000000037,0.005159999999999998,2.290788013318534,0.09322974472807388,0.9363080125537455,False,False,False,True,-9.757828439634519,0.2283,1.2596469440255518
2025-02-24 16:00:00,0.22546,0.22752,0.22439,0.22533,45881200.0,0.229106,0.233044,0.240052,0.2445,0.250781,0.00012999999999999123,0.05765989532510922,True,False,0.0020600000000000063,0.0009399999999999964,0.003129999999999994,1.3882728643661821,-0.05765989532511284,0.9323947985658545,False,False,False,True,-8.893622686726133,0.2283,1.3180668353082148
2025-02-24 17:00:00,0.22532,0.2283,0.22507,0.22682,26678400.0,0.228464,0.232274,0.239676,0.244222,0.250558,0.0015000000000000013,0.6657198650807746,False,True,0.001480000000000009,0.0002500000000000002,0.0032300000000000106,1.433516776140605,0.6612523853903207,0.9494771864392458,False,False,False,True,-9.289304294153954,0.22748,0.2909796314257975
2025-02-24 18:00:00,0.22682,0.22748,0.22504,0.22518,30884300.0,0.228036,0.231442,0.239273,0.243945,0.250337,0.0016400000000000026,0.7230402962701713,True,False,0.0006599999999999939,0.00014000000000000123,0.0024399999999999977,1.0757428798165938,-0.7230402962701721,0.95273000325244,False,False,False,True,-9.254818367528195,0.22589,0.31530331290523855
2025-02-24 19:00:00,0.22517,0.22589,0.2185,0.22199,77459300.0,0.227205,0.230399,0.238765,0.243655,0.250092,0.003180000000000016,1.4122662876937495,True,False,0.0007199999999999984,0.003489999999999993,0.007390000000000008,3.2819647377537002,-1.4166444622080054,0.9626334700970526,False,False,False,True,-6.03630794179918,0.22524,1.4640299112572652
2025-02-24 20:00:00,0.222,0.22524,0.22125,0.22273,37923300.0,0.226482,0.229417,0.238292,0.243369,0.249857,0.0007300000000000084,0.32882882882883263,False,True,0.0025099999999999845,0.0007500000000000007,0.0039899999999999936,1.7972972972972943,0.3333483490247424,0.9769409013354177,False,False,False,True,-5.477483949176143,0.22394,0.5432586539756605
2025-02-24 21:00:00,0.22272,0.22394,0.21929,0.21929,46446900.0,0.225279,0.22841,0.237737,0.243038,0.249622,0.0034299999999999886,1.5400502873563169,True,False,0.0012199999999999989,0.0,0.0046499999999999875,2.087823275862063,-1.5444708840299914,0.9933026404423143,False,False,False,True,-3.1465183090884308,0.2194,0.05016188608691641
2025-02-24 22:00:00,0.21928,0.2194,0.206,0.20794,371276000.0,0.223016,0.227043,0.236968,0.242583,0.249322,0.011339999999999989,5.171470266326153,True,False,0.00012000000000000899,0.001940000000000025,0.013400000000000023,6.110908427581185,-5.175794609877327,1.4322236830848094,False,False,False,True,2.26988554390688,0.21465,3.226892372799843
2025-02-24 23:00:00,0.20795,0.21439,0.20784,0.21043,88021400.0,0.221042,0.226052,0.236242,0.242143,0.249035,0.00248000000000001,1.1925943736475162,False,True,0.003959999999999991,0.00010999999999999899,0.00655,3.1497956239480644,1.1974608060017378,1.4386044267010465,False,False,False,True,0.5465000237608653,0.21465,2.0054174784964127
2025-02-25 00:00:00,0.21044,0.214,0.20378,0.20978,163696000.0,0.219495,0.225044,0.235502,0.241701,0.248751,0.0006599999999999939,0.31362858772096275,True,False,0.0035600000000000076,0.006000000000000005,0.010220000000000007,4.856491161376168,-0.3088913177778929,1.4371408869256097,False,False,False,True,-0.6387644198684428,0.21465,2.3214796453427464
2025-02-25 01:00:00,0.20978,0.21215,0.20505,0.20954,137021000.0,0.217903,0.223879,0.234761,0.241279,0.248471,0.00023999999999999022,0.11440556773762525,True,False,0.002370000000000011,0.004489999999999994,0.007099999999999995,3.384498045571549,-0.11440556773762989,1.382937435608999,False,False,False,True,0.3054309439725067,0.21465,2.438675193280521
2025-02-25 02:00:00,0.20954,0.21378,0.20747,0.21289,100402000.0,0.216659,0.222882,0.2341,0.240882,0.248207,0.003349999999999992,1.5987400973561094,False,True,0.0008900000000000019,0.0020700000000000163,0.00631000000000001,3.0113582132289825,1.5987400973560995,1.4587816286735436,False,False,False,True,-0.12682606040678168,0.21465,0.8267180233923677
2025-02-25 03:00:00,0.21289,0.21353,0.20929,0.21035,59361200.0,0.215012,0.221738,0.233406,0.240438,0.247926,0.0025399999999999867,1.193104420123062,True,False,0.0006400000000000017,0.0010600000000000054,0.004239999999999994,1.9916388745361426,-1.193104420123059,1.460463116886864,False,False,False,True,0.8224387924887111,0.21465,2.0442120275730913
2025-02-25 04:00:00,0.21035,0.21138,0.20671,0.20787,107003000.0,0.213281,0.220658,0.232683,0.239981,0.247639,0.00248000000000001,1.178987401949137,True,False,0.0010300000000000031,0.0011599999999999944,0.0046700000000000075,2.2201093415735715,-1.1789874019491386,1.4459700360635237,False,False,False,True,2.015682878722269,0.21465,3.2616539183143347
2025-02-25 05:00:00,0.20788,0.21278,0.20683,0.21255,74573300.0,0.212337,0.219771,0.232053,0.239572,0.247364,0.00466999999999998,2.246488358668453,False,True,0.00023000000000000798,0.0010499999999999954,0.005949999999999983,2.862228208581866,2.251407129455907,1.5610897793170284,False,False,False,True,-1.4114326040931546,0.21465,0.9880028228652169
2025-02-25 06:00:00,0.21255,0.21296,0.2087,0.209,72570300.0,0.210964,0.218723,0.231349,0.239139,0.247074,0.0035499999999999976,1.6701952481768985,True,False,0.00041000000000002146,0.0002999999999999947,0.004260000000000014,2.0042342978122862,-1.6701952481768978,1.5856591889019584,False,False,False,True,1.373205741626804,0.21465,2.7033492822966587
2025-02-25 07:00:00,0.209,0.20954,0.19725,0.20385,456217000.0,0.20942,0.217349,0.230542,0.238657,0.246765,0.005149999999999988,2.4641148325358793,True,False,0.0005400000000000127,0.006599999999999995,0.012289999999999995,5.880382775119615,-2.4641148325358797,1.6252644082127716,False,False,False,True,3.1101299975472063,0.21465,5.298013245033115
2025-02-25 08:00:00,0.20385,0.20709,0.20288,0.20467,141565000.0,0.209093,0.216054,0.229738,0.238169,0.246456,0.0008199999999999874,0.40225656119695236,False,True,0.0024200000000000055,0.0009699999999999986,0.0042099999999999915,2.0652440519990147,0.4022565611969453,1.640210193570373,False,False,False,True,2.7409977036204625,0.21465,4.876142082376517
2025-02-25 09:00:00,0.20468,0.20588,0.20108,0.20135,132423000.0,0.208185,0.214613,0.228826,0.237646,0.246122,0.0033299999999999996,1.6269298417041234,True,False,0.0012000000000000066,0.00026999999999999247,0.004799999999999999,2.345124096150087,-1.6221234181853617,1.6532001872459072,False,False,False,True,6.00943630494164,0.21465,6.605413459150736
2025-02-25 10:00:00,0.20136,0.20465,0.19557,0.20296,235937000.0,0.207503,0.213499,0.227954,0.237139,0.245806,0.0015999999999999903,0.7945967421533523,False,True,0.001689999999999997,0.005790000000000017,0.009080000000000005,4.509336511720305,0.7996026818972046,1.644862739308014,False,False,False,True,4.986204178163178,0.21465,5.759755616870322
2025-02-25 11:00:00,0.20296,0.20741,0.1988,0.2066,154631000.0,0.207209,0.212556,0.227169,0.236673,0.24551,0.0036400000000000043,1.7934568387859697,False,True,0.0008100000000000052,0.004159999999999997,0.008610000000000007,4.242215214820658,1.7934568387859784,1.719728332392587,False,False,False,True,1.6408518877057077,0.21465,3.896418199419168
2025-02-25 12:00:00,0.20661,0.20978,0.20569,0.20859,98453300.0,0.206779,0.211719,0.226431,0.236215,0.24524,0.0019800000000000095,0.9583272832873576,False,True,0.0011899999999999966,0.0009199999999999764,0.0040899999999999825,1.979575044770332,0.963213939980645,1.7460479260931818,False,False,False,True,-0.9444364542883221,0.21465,2.9052207680138116
2025-02-25 13:00:00,0.2086,0.20938,0.20525,0.20612,55157500.0,0.206356,0.210684,0.225661,0.235719,0.244955,0.00248000000000001,1.1888782358581063,True,False,0.0007800000000000029,0.0008700000000000097,0.0041300000000000225,1.9798657718120913,-1.1841411381178335,1.737390937817066,False,False,False,True,-0.3590141665049451,0.21465,4.138366000388128
2025-02-25 14:00:00,0.20611,0.20798,0.20106,0.20165,92289000.0,0.205734,0.209507,0.22482,0.235171,0.244647,0.004459999999999992,2.1638930668089817,True,False,0.0018700000000000105,0.0005900000000000072,0.0069200000000000095,3.3574304982776235,-2.168639627401514,1.7783734783524017,False,False,False,True,3.317629556161661,0.21465,6.446813786263333
2025-02-25 15:00:00,0.20165,0.20584,0.19805,0.20346,176240000.0,0.204825,0.208581,0.223991,0.234655,0.244366,0.001810000000000006,0.897594842548974,False,True,0.0023799999999999932,0.003599999999999992,0.007789999999999991,3.8631291842300977,0.8975948425489655,1.793223313287757,False,False,False,True,3.1603263540745052,0.21465,5.499852550869953
2025-02-25 16:00:00,0.20347,0.20779,0.20004,0.20529,95282200.0,0.204454,0.207709,0.223227,0.234133,0.244083,0.0018199999999999883,0.8944807588342204,False,True,0.0025000000000000022,0.0034300000000000164,0.007750000000000007,3.80891531921168,0.8994396933058146,1.8101180569076745,False,False,False,True,0.47737347167422506,0.21465,4.559403770276198
2025-02-25 17:00:00,0.20528,0.20788,0.20384,0.20575,57271500.0,0.204644,0.207032,0.222527,0.233583,0.243793,0.0004699999999999982,0.22895557287607085,False,True,0.0021300000000000208,0.0014399999999999968,0.004040000000000016,1.9680436477007093,0.22407326221443036,1.7939335310061353,False,False,False,True,-1.9586877278250148,0.21465,4.325637910085065
2025-02-25 18:00:00,0.20575,0.2079,0.20305,0.20434,55435200.0,0.204611,0.206852,0.221784,0.233045,0.2435,0.0014099999999999946,0.6852976913730229,True,False,0.002150000000000013,0.0012899999999999856,0.004849999999999993,2.3572296476306165,-0.6852976913730213,1.3867127663689052,False,False,False,True,-3.342468434961343,0.21465,5.045512381325249
2025-02-25 19:00:00,0.20434,0.20883,0.20219,0.20859,56869500.0,0.205335,0.20676,0.221103,0.232607,0.243225,0.004250000000000004,2.079866888519137,False,True,0.00023999999999999022,0.0021499999999999853,0.006639999999999979,3.249486150533415,2.079866888519133,1.4423548930044225,True,False,False,True,-4.75574092717771,0.21465,2.9052207680138116
2025-02-25 20:00:00,0.20859,0.21225,0.20707,0.21053,67302200.0,0.206092,0.206797,0.220475,0.23219,0.242952,0.0019399999999999973,0.9300541732585441,False,True,0.0017199999999999993,0.0015199999999999936,0.00517999999999999,2.4833405244738436,0.9300541732585543,1.4564643895417224,True,False,False,True,-3.272692727877269,0.21465,1.9569657530993267
2025-02-25 21:00:00,0.21054,0.21271,0.20905,0.21239,35735500.0,0.206671,0.20694,0.219898,0.231852,0.24269,0.0018499999999999905,0.8786928849624729,False,True,0.0003200000000000147,0.0014899999999999913,0.0036599999999999966,1.7383870048446837,0.8834845390205626,1.4683753483342865,True,False,False,True,-3.521823061349394,0.21465,1.0640802297660021
2025-02-25 22:00:00,0.21239,0.21465,0.21085,0.21266,48288000.0,0.207078,0.206929,0.219321,0.231514,0.242415,0.00026999999999999247,0.1271246292198279,False,True,0.0019900000000000195,0.0015399999999999858,0.003799999999999998,1.789161448279108,0.12712462921982137,1.424362738541615,True,False,False,False,-3.601993792908864,0.21409,0.672434872566545
2025-02-25 23:00:00,0.21266,0.2139,0.21109,0.21158,40041100.0,0.207624,0.20699,0.218708,0.23123,0.242171,0.0010799999999999976,0.5078529107495522,True,False,0.0012400000000000189,0.0004899999999999904,0.002810000000000007,1.3213580363020818,-0.5078529107495511,1.4021128843723925,True,False,False,False,-3.7952547499763623,0.21409,1.1863125059079367
2025-02-26 00:00:00,0.21158,0.21206,0.20837,0.20844,70882800.0,0.208303,0.207018,0.21804,0.230929,0.241927,0.003140000000000004,1.4840722185461783,True,False,0.0004800000000000082,6.999999999998674e-05,0.003689999999999999,1.7440211740240092,-1.484072218546173,1.417629485780469,True,False,False,False,-2.672231817309534,0.21409,2.7106121665707237
2025-02-26 01:00:00,0.20845,0.21077,0.20832,0.21018,51027800.0,0.208975,0.2069,0.217387,0.230662,0.241689,0.0017300000000000093,0.8299352362676945,False,True,0.0005900000000000072,0.00012999999999999123,0.0024500000000000077,1.1753418085871947,0.834772596430633,1.333324997772427,True,False,False,False,-2.8118755352554925,0.21409,1.8603102102959352
2025-02-26 02:00:00,0.21018,0.2134,0.20893,0.21262,52454900.0,0.209708,0.207081,0.216792,0.230394,0.241477,0.0024399999999999977,1.1609096964506602,False,True,0.0007800000000000029,0.0012500000000000011,0.004470000000000002,2.126748501284614,1.1609096964506627,1.301904181678348,True,False,False,False,-3.99303922490829,0.21409,0.6913742827579715
2025-02-26 03:00:00,0.21261,0.21409,0.21146,0.21208,54205700.0,0.210341,0.207493,0.216245,0.230118,0.241253,0.0005300000000000027,0.2492827242368669,True,False,0.001480000000000009,0.0006199999999999817,0.0026299999999999935,1.2370067259301036,-0.2539742263192646,1.1593355738624418,True,False,False,False,-2.711241041116552,0.21396,0.8864579403998589
2025-02-26 04:00:00,0.21208,0.2139,0.2116,0.21206,32829300.0,0.211113,0.207862,0.215781,0.229828,0.241028,1.9999999999992246e-05,0.009430403621271335,True,False,0.001820000000000016,0.0004599999999999882,0.0022999999999999965,1.0844964164466222,-0.009430403621268901,1.159294122962148,True,False,False,False,-3.272658681505236,0.21396,0.8959728378760788
2025-02-26 05:00:00,0.21206,0.21259,0.20946,0.20955,30102100.0,0.211209,0.208272,0.215367,0.229492,0.24077,0.0025100000000000122,1.1836272752994492,True,False,0.0005300000000000027,8.999999999997899e-05,0.003129999999999994,1.4759973592379487,-1.1836272752994481,1.1270382238020966,True,False,False,False,-0.9162491052254751,0.21396,2.1045096635647935
2025-02-26 06:00:00,0.20954,0.21188,0.20937,0.21187,17464900.0,0.211343,0.208717,0.215005,0.229191,0.240539,0.0023299999999999987,1.111959530399923,False,True,1.0000000000010001e-05,0.00017000000000000348,0.0025100000000000122,1.1978619833921984,1.1071343354807972,1.1376139388744702,True,False,False,False,-1.397083117005704,0.21396,0.986453957615523
2025-02-26 07:00:00,0.21186,0.2121,0.20836,0.21019,51331000.0,0.211123,0.208897,0.214552,0.228875,0.240299,0.0016700000000000048,0.7882563957330335,True,False,0.00024000000000001798,0.0018299999999999983,0.003740000000000021,1.7653167185877567,-0.7929390664086489,1.0957136957377733,True,False,False,False,-0.7088824396974114,0.21396,1.793615300442468
2025-02-26 08:00:00,0.21018,0.21049,0.20826,0.21028,35626200.0,0.210885,0.208981,0.214101,0.22855,0.240068,9.999999999998899e-05,0.047578266247972685,False,True,0.00021000000000001573,0.001920000000000005,0.0022300000000000098,1.0609953373299124,0.042818402397837296,1.0763490438785326,True,False,False,False,-1.1888910024728916,0.21396,1.750047555640107
2025-02-26 09:00:00,0.21029,0.21396,0.21003,0.21345,38592300.0,0.211072,0.209348,0.213706,0.228243,0.239839,0.003159999999999996,1.502686765894715,False,True,0.0005100000000000104,0.0002600000000000102,0.003930000000000017,1.8688477816348932,1.5075137911356284,1.0827175896617156,True,False,False,False,-2.0051534317170328,0.2135,0.023424689622859915
2025-02-26 10:00:00,0.21344,0.21347,0.21182,0.21308,27328600.0,0.211536,0.209919,0.213378,0.227935,0.239617,0.0003599999999999992,0.16866566716641643,True,False,3.0000000000002247e-05,0.0012599999999999834,0.0016499999999999848,0.7730509745127365,-0.17334270320918943,0.9369931247524501,True,False,False,False,-0.7696639759714685,0.2135,0.19710906701708455
2025-02-26 11:00:00,0.21308,0.2135,0.20984,0.20999,38786700.0,0.211517,0.210246,0.212972,0.227596,0.239378,0.0030899999999999817,1.450159564482815,True,False,0.0004200000000000037,0.00015000000000001124,0.0036599999999999966,1.7176647268631484,-1.4501595644828114,1.0004892295618464,False,False,False,False,-0.33334920710510474,0.21317,1.514357826563164
2025-02-26 12:00:00,0.21,0.21017,0.205,0.20662,84512500.0,0.210917,0.210313,0.212505,0.227229,0.239131,0.003379999999999994,1.609523809523807,True,False,0.00017000000000000348,0.0016200000000000103,0.005170000000000008,2.461904761904766,-1.604838325634561,1.058475971500393,False,False,False,False,1.350304907559785,0.21317,3.170070661117027
2025-02-26 13:00:00,0.20661,0.20714,0.20504,0.20538,64586600.0,0.210247,0.210294,0.211986,0.226842,0.238896,0.0012299999999999811,0.5953245244663768,True,False,0.0005300000000000027,0.00034000000000000696,0.0020999999999999908,1.0164077246987033,-0.6001355144710008,1.0668458806467458,False,False,False,True,1.3681955399746704,0.21317,3.792969130392439
2025-02-26 14:00:00,0.20539,0.2084,0.202,0.20834,173017000.0,0.209875,0.210494,0.211542,0.22649,0.238698,0.002950000000000008,1.4362919324212515,False,True,6.0000000000004494e-05,0.0033899999999999764,0.006399999999999989,3.116023175422362,1.4412308890836556,1.1007595212135057,False,False,False,True,-0.8783718920994499,0.21317,2.318325813573966
2025-02-26 15:00:00,0.20835,0.21317,0.20828,0.20989,102734000.0,0.209909,0.210559,0.211136,0.226149,0.238494,0.0015399999999999858,0.7391408687304948,False,True,0.003280000000000005,7.00000000000145e-05,0.0048900000000000055,2.3470122390208807,0.7439761927618305,1.0113733975261807,False,False,False,True,-0.35256562961550886,0.21159,0.8099480680356411
2025-02-26 16:00:00,0.2099,0.211,0.2055,0.20627,85014700.0,0.209349,0.210346,0.210756,0.225768,0.238278,0.0036299999999999943,1.7293949499761763,True,False,0.0010999999999999899,0.0007700000000000207,0.005500000000000005,2.620295378751789,-1.7247129448758836,1.0608505882670338,False,False,False,True,0.6787220633150737,0.21159,2.579143840597271
2025-02-26 17:00:00,0.20628,0.20696,0.20101,0.20172,85831400.0,0.208502,0.209813,0.210282,0.225351,0.238021,0.004559999999999981,2.210587550901678,True,False,0.0006800000000000139,0.0007100000000000162,0.005950000000000011,2.8844289315493556,-2.205846705773984,1.1330573497214644,False,False,False,True,3.688280785246878,0.21159,4.892920880428312
2025-02-26 18:00:00,0.20171,0.20322,0.1961,0.19751,189872000.0,0.207225,0.209055,0.209725,0.224889,0.237748,0.004200000000000009,2.082197213821828,True,False,0.0015100000000000113,0.0014099999999999946,0.007120000000000015,3.5298200386693845,-2.08705135831847,1.2003142300809422,False,False,False,True,5.832616070072394,0.21159,7.12875297453294
2025-02-26 19:00:00,0.1975,0.20055,0.19618,0.19867,100612000.0,0.205747,0.20841,0.209162,0.224419,0.237486,0.0011700000000000044,0.5924050632911414,False,True,0.0018799999999999928,0.0013200000000000156,0.004370000000000013,2.2126582278481077,0.5873120348336869,1.2181573856378736,False,False,False,True,3.2163889867619533,0.21159,6.503246589822312
2025-02-26 20:00:00,0.19868,0.204,0.19621,0.20364,111630000.0,0.204803,0.20817,0.208731,0.224002,0.237235,0.004959999999999992,2.4964767465270747,False,True,0.0003599999999999992,0.00247,0.007789999999999991,3.920877793436678,2.501635878592623,1.3358352899638524,False,False,False,True,-0.37320762129247065,0.21159,3.9039481437831527
2025-02-26 21:00:00,0.20364,0.20568,0.20173,0.20491,72157700.0,0.204295,0.207906,0.20839,0.223577,0.23699,0.0012700000000000211,0.6236495776861232,False,True,0.0007699999999999929,0.001909999999999995,0.003950000000000009,1.9396975054016936,0.6236495776861251,1.3288093425089127,False,False,False,True,0.5953833390268892,0.21159,3.2599677907373925
2025-02-26 22:00:00,0.20492,0.20776,0.20441,0.205,36910600.0,0.204133,0.207525,0.208035,0.223164,0.236759,7.999999999999674e-05,0.03903962521959631,False,True,0.0027600000000000124,0.0005099999999999827,0.003349999999999992,1.634784306070658,0.043921721731488006,1.2952559866913456,False,False,False,True,0.8000000000000007,0.21159,3.21463414634147
2025-02-26 23:00:00,0.205,0.20612,0.20241,0.20355,38140800.0,0.20395,0.207098,0.20772,0.222729,0.236542,0.001449999999999979,0.7073170731707216,True,False,0.0011200000000000099,0.0011400000000000021,0.003709999999999991,1.8097560975609712,-0.7073170731707212,1.3006783120051602,False,False,False,True,1.6310488823384928,0.21159,3.949889462048632
2025-02-27 00:00:00,0.20355,0.20459,0.20133,0.20287,41338400.0,0.203403,0.206639,0.207619,0.222293,0.236341,0.0006800000000000139,0.33407025300909554,True,False,0.0010399999999999854,0.0015399999999999858,0.003259999999999985,1.6015720953082706,-0.3340702530091,1.3002397946481057,False,False,False,True,1.3309015625770249,0.21159,4.2983191206191185
2025-02-27 01:00:00,0.20288,0.20596,0.20101,0.20427,51252800.0,0.202841,0.206375,0.207496,0.221869,0.236134,0.0013900000000000023,0.685134069400632,False,True,0.001689999999999997,0.0018700000000000105,0.00495000000000001,2.439865930599374,0.6900971065214145,1.2941300724853635,False,False,False,True,-4.239486953541882,0.21159,3.5834924364811247
2025-02-27 02:00:00,0.20428,0.20686,0.20343,0.20413,34508900.0,0.202627,0.205988,0.207383,0.221442,0.235918,0.00014999999999998348,0.07342862737418421,True,False,0.002579999999999999,0.0007000000000000062,0.0034299999999999886,1.6790679459565245,-0.06853674058844295,1.2617740953584324,False,False,False,True,-5.496497330132765,0.21159,3.6545338754715107
2025-02-27 03:00:00,0.20413,0.20686,0.20355,0.20633,26799100.0,0.203088,0.205795,0.207319,0.22104,0.235715,0.0022000000000000075,1.0777445745358387,False,True,0.0005299999999999749,0.0005799999999999972,0.0033099999999999796,1.6215157007789056,1.0777445745358438,1.2829744647851191,True,False,False,True,-8.098676876847765,0.21159,2.5493142053991114
2025-02-27 04:00:00,0.20633,0.20721,0.20425,0.20512,24271300.0,0.203849,0.205537,0.207163,0.220631,0.235506,0.0012100000000000166,0.5864391993408697,True,False,0.0008799999999999919,0.0008700000000000097,0.002960000000000018,1.4345950661561662,-0.5864391993408713,1.2873881403851783,False,False,False,True,-7.9758190327613,0.21159,3.154251170046803
2025-02-27 05:00:00,0.20512,0.20795,0.20484,0.20763,33999700.0,0.204745,0.205246,0.207109,0.220257,0.235301,0.0025100000000000122,1.2236739469578843,False,True,0.00031999999999998696,0.00028000000000000247,0.0031100000000000017,1.516185647425898,1.2236739469578817,1.2699926413931872,True,True,False,True,-9.415787699272748,0.21159,1.907238838318158
2025-02-27 06:00:00,0.20762,0.2106,0.20697,0.20891,45795200.0,0.205272,0.205038,0.20713,0.219906,0.2351,0.0012900000000000134,0.621327425103561,False,True,0.001689999999999997,0.0006500000000000117,0.003630000000000022,1.7483864752914084,0.6164812406685094,1.2808228592861561,True,True,False,False,-11.258436647360115,0.21159,1.2828490737638159
2025-02-27 07:00:00,0.20891,0.21023,0.20837,0.2087,31875300.0,0.205651,0.204973,0.207053,0.219553,0.234887,0.00021000000000001573,0.10052175578000849,True,False,0.0013199999999999878,0.00032999999999999696,0.0018600000000000005,0.8903355511942944,-0.10052175578000311,1.2403576204146924,True,True,False,False,-11.173933876377584,0.21159,1.3847628174413051
